OrderID,OrderDateKey,CustomerID,ProductID,StoreID,Quantity,UnitPrice,DiscountPct,GrossSales,NetRevenue,COGS,Profit,PaymentMethod,PromoCode,ShipDays,ShipMode,ReturnedFlag
O0019671,20250912,C01168,P0170,S024,3,11610,0.072,34830,34830,27570,7260,UPI,NONE,5,Standard,0
O0019672,20250822,C01477,P0010,S013,5,14330,0.1232,71650,71650,54500,17150,Debit Card,BULK5,3,Standard,0
O0019673,20250624,C02274,P0048,S038,1,170,0.0285,170,170,130,40,UPI,NONE,3,Standard,0
O0019674,20251222,C02236,P0145,S004,2,100,0.024,200,200,160,40,UPI,NONE,3,Standard,0
O0019675,20251222,C02268,P0081,S039,1,130,0.0711,130,130,110,20,UPI,NONE,3,Standard,0
O0019676,20250623,C01057,P0039,S001,1,2920,0.025,2920,2920,1890,1030,Credit Card,NONE,4,Standard,0
O0019677,20250916,C01971,P0123,S034,1,30,0.0779,30,30,20,10,Net Banking,NONE,4,Standard,0
O0019678,20250119,C00727,P0118,S030,2,40510,0.0846,81020,81020,60620,20400,UPI,NONE,1,Express,0
O0019679,20250611,C00076,P0117,S022,1,890,0.0778,890,0,730,-730,UPI,NONE,5,Standard,1
O0019680,20250611,C02325,P0070,S003,2,690,0.051,1380,1380,900,480,UPI,NONE,1,Express,0
O0019681,20250528,C02266,P0139,S041,4,1390,0.0339,5560,5560,4480,1080,Credit Card,NONE,3,Standard,0
O0019682,20251103,C00453,P0044,S041,2,1960,0.1862,3920,0,3200,-3200,UPI,FESTIVE15,3,Standard,1
O0019683,20250802,C00472,P0069,S035,1,18460,0.017,18460,18460,13660,4800,UPI,NONE,3,Standard,0
O0019684,20250621,C02268,P0163,S043,3,20,0,60,60,60,0,Cash,NONE,3,Standard,0
O0019685,20250607,C01096,P0060,S041,2,660,0.0853,1320,1320,1060,260,UPI,NONE,2,Express,0
O0019686,20250814,C01975,P0022,S038,2,3520,0.0956,7040,7040,4660,2380,UPI,NEWUSER10,3,Standard,0
O0019687,20250323,C02258,P0091,S011,5,440,0.215,2200,2200,1850,350,Wallet,CLEARANCE20,3,Standard,0
O0019688,20250331,C01364,P0122,S038,1,30,0.1121,30,30,20,10,UPI,BULK5,6,Standard,0
O0019689,20250710,C00238,P0115,S028,1,900,0.0356,900,900,690,210,UPI,NONE,3,Standard,0
O0019690,20250427,C01501,P0047,S004,1,600,0.1207,600,600,420,180,UPI,NEWUSER10,6,Standard,0
O0019691,20250903,C00333,P0180,S001,1,260,0.1278,260,260,220,40,UPI,FESTIVE15,4,Standard,0
O0019692,20251126,C01720,P0134,S012,1,520,0.0114,520,520,360,160,UPI,NONE,3,Standard,0
O0019693,20250511,C01441,P0106,S024,1,180,0.0562,180,180,130,50,Cash,NONE,6,Standard,0
O0019694,20250730,C01094,P0134,S044,1,480,0.091,480,480,360,120,Debit Card,NONE,6,Standard,0
O0019695,20250414,C01170,P0139,S040,2,1290,0.1011,2580,2580,2240,340,Wallet,BANK10,3,Standard,0
O0019696,20251017,C02406,P0104,S044,1,22580,0.0394,22580,22580,16370,6210,Credit Card,NONE,4,Standard,0
O0019697,20250321,C00975,P0167,S034,1,4710,0.0737,4710,4710,3720,990,UPI,NONE,4,Standard,0
O0019698,20250710,C02123,P0052,S006,1,42330,0.0783,42330,42330,34160,8170,UPI,NONE,3,Standard,0
O0019699,20250513,C02025,P0001,S035,1,19420,0.1093,19420,19420,14860,4560,Net Banking,NEWUSER10,3,Standard,0
O0019700,20251007,C02491,P0106,S018,4,180,0.0369,720,720,520,200,UPI,NONE,3,Standard,0
O0019701,20250331,C02237,P0046,S015,1,80,0.083,80,80,70,10,UPI,BULK5,6,Standard,0
O0019702,20250315,C01554,P0149,S024,1,20,0.0216,20,20,10,10,UPI,NONE,5,Standard,0
O0019703,20251006,C02479,P0001,S018,1,20200,0.0732,20200,20200,14860,5340,Net Banking,BULK5,3,Standard,0
O0019704,20250723,C01752,P0142,S029,2,3140,0.1591,6280,6280,5400,880,Debit Card,FESTIVE15,3,Standard,0
O0019705,20250822,C00308,P0163,S045,1,20,0.0703,20,20,20,0,UPI,NONE,2,Express,0
O0019706,20251017,C00241,P0167,S015,1,4430,0.1275,4430,4430,3720,710,UPI,NEWUSER10,6,Standard,0
O0019707,20250415,C01691,P0070,S013,1,670,0.0763,670,670,450,220,Debit Card,NEWUSER10,3,Standard,0
O0019708,20250330,C01325,P0148,S044,3,130,0.148,390,390,270,120,Debit Card,FESTIVE15,4,Standard,0
O0019709,20251229,C02179,P0105,S004,1,830,0.1456,830,830,680,150,UPI,BANK10,5,Standard,0
O0019710,20250210,C01346,P0005,S038,1,560,0.0729,560,560,410,150,UPI,BANK10,0,Express,0
O0019711,20250824,C00602,P0088,S018,1,130,0.1217,130,130,90,40,UPI,FESTIVE15,3,Standard,0
O0019712,20250522,C02143,P0130,S044,3,30,0.044,90,90,60,30,UPI,NONE,1,Express,0
O0019713,20250222,C01201,P0136,S035,1,3270,0.1009,3270,3270,2230,1040,UPI,BULK5,6,Standard,0
O0019714,20251214,C02386,P0069,S007,1,13620,0.275,13620,13620,13660,-40,Cash,CLEARANCE20,0,Express,0
O0019715,20251030,C00018,P0067,S024,2,110,0.043,220,220,160,60,Cash,NONE,0,Express,0
O0019716,20250323,C00046,P0117,S012,1,850,0.1193,850,850,730,120,Cash,NEWUSER10,6,Standard,0
O0019717,20251003,C00337,P0003,S002,1,230,0.1211,230,230,200,30,UPI,FESTIVE15,2,Express,0
O0019718,20251008,C02393,P0154,S028,5,1790,0.1347,8950,8950,8050,900,Wallet,BULK5,1,Express,0
O0019719,20250702,C00314,P0065,S030,2,470,0.1056,940,940,620,320,UPI,NEWUSER10,1,Express,0
O0019720,20251216,C01782,P0106,S037,4,180,0.0295,720,720,520,200,UPI,NONE,4,Standard,0
O0019721,20250327,C01769,P0085,S034,1,30,0.1626,30,30,20,10,Credit Card,NEWUSER10,4,Standard,0
O0019722,20250127,C02200,P0072,S028,1,15910,0.0423,15910,15910,11830,4080,UPI,NONE,4,Standard,0
O0019723,20251023,C01556,P0073,S028,1,90,0.0515,90,90,60,30,Credit Card,BANK10,3,Standard,0
O0019724,20250511,C00053,P0140,S028,2,300,0.04,600,600,420,180,UPI,BULK5,6,Standard,0
O0019725,20250215,C00097,P0050,S008,1,850,0.0135,850,850,500,350,UPI,NONE,3,Standard,0
O0019726,20251220,C00036,P0172,S029,1,23120,0.0133,23120,23120,17320,5800,UPI,NONE,3,Standard,0
O0019727,20250602,C01490,P0018,S009,1,34590,0.1195,34590,34590,27130,7460,Debit Card,NONE,1,Express,0
O0019728,20251112,C01076,P0076,S027,1,150,0.1834,150,150,110,40,UPI,FESTIVE15,1,Express,0
O0019729,20251026,C00171,P0006,S019,1,120,0.0545,120,120,90,30,Wallet,NEWUSER10,7,Standard,0
O0019730,20250421,C00053,P0071,S039,1,630,0.0535,630,630,470,160,UPI,BANK10,1,Express,0
O0019731,20251020,C00506,P0164,S017,2,110,0.1899,220,220,180,40,Credit Card,FESTIVE15,1,Express,0
O0019732,20250621,C01200,P0101,S001,1,140,0.0619,140,140,90,50,Cash,NEWUSER10,3,Standard,0
O0019733,20250818,C02254,P0012,S005,1,90,0.1602,90,90,70,20,UPI,FESTIVE15,6,Standard,0
O0019734,20250415,C02069,P0123,S010,4,30,0.083,120,120,80,40,UPI,BANK10,2,Express,0
O0019735,20250103,C01119,P0072,S039,1,16120,0.0293,16120,16120,11830,4290,Cash,NONE,3,Standard,0
O0019736,20250311,C00717,P0023,S035,2,28570,0.0619,57140,57140,41740,15400,UPI,NONE,4,Standard,0
O0019737,20250502,C01954,P0015,S042,1,540,0.084,540,540,360,180,Credit Card,BULK5,4,Standard,0
O0019738,20250719,C02343,P0080,S034,1,30,0.0192,30,30,20,10,Credit Card,NONE,5,Standard,0
O0019739,20251108,C00786,P0021,S007,1,20,0.0863,20,20,10,10,Net Banking,NONE,4,Standard,0
O0019740,20250306,C01245,P0118,S003,1,40400,0.087,40400,40400,30310,10090,UPI,BULK5,7,Standard,0
O0019741,20250921,C00277,P0117,S026,1,840,0.1234,840,840,730,110,Wallet,FESTIVE15,4,Standard,0
O0019742,20251001,C00325,P0159,S025,1,650,0.0635,650,650,400,250,UPI,BANK10,4,Standard,0
O0019743,20251023,C02221,P0167,S020,1,4570,0.0999,4570,4570,3720,850,UPI,BULK5,1,Express,0
O0019744,20251025,C00566,P0168,S027,1,8020,0.0464,8020,8020,4790,3230,Cash,NONE,4,Standard,0
O0019745,20250123,C00410,P0063,S019,1,3180,0.1234,3180,3180,2120,1060,Credit Card,BANK10,2,Express,0
O0019746,20250321,C00798,P0046,S011,1,80,0.147,80,0,70,-70,UPI,FESTIVE15,3,Standard,1
O0019747,20251210,C00875,P0135,S027,1,490,0.0259,490,490,280,210,Credit Card,NONE,4,Standard,0
O0019748,20250819,C00510,P0077,S018,1,2970,0,2970,2970,1990,980,Debit Card,NONE,4,Standard,0
O0019749,20250325,C01754,P0141,S021,2,140,0.0076,280,280,180,100,Credit Card,NONE,3,Standard,0
O0019750,20251230,C01435,P0149,S038,1,20,0.1884,20,20,10,10,Net Banking,CLEARANCE20,2,Express,0
O0019751,20250502,C01480,P0116,S021,1,280,0.0635,280,280,200,80,UPI,NONE,2,Express,0
O0019752,20250416,C02464,P0085,S043,1,30,0,30,0,20,-20,UPI,NONE,1,Express,1
O0019753,20251103,C02320,P0157,S007,1,40930,0,40930,40930,29570,11360,Debit Card,NONE,4,Standard,0
O0019754,20251217,C00706,P0092,S030,1,70,0,70,70,40,30,Credit Card,NONE,3,Standard,0
O0019755,20250529,C02470,P0034,S032,1,270,0.0853,270,270,180,90,UPI,BANK10,4,Standard,0
O0019756,20250824,C01697,P0020,S005,1,430,0.0913,430,430,300,130,Credit Card,BULK5,1,Express,0
O0019757,20250823,C00367,P0014,S027,1,870,0.129,870,870,580,290,Credit Card,BULK5,2,Express,0
O0019758,20250324,C00798,P0019,S033,1,120,0.1436,120,0,100,-100,UPI,FESTIVE15,5,Standard,1
O0019759,20250721,C00567,P0083,S003,1,26240,0.1244,26240,26240,22270,3970,UPI,BULK5,3,Standard,0
O0019760,20250121,C01999,P0107,S037,3,150,0.0855,450,450,360,90,Credit Card,BULK5,6,Standard,0
O0019761,20251113,C01598,P0097,S017,3,2510,0.1359,7530,7530,5400,2130,Wallet,NEWUSER10,4,Standard,0
O0019762,20251030,C01948,P0066,S029,1,150,0,150,150,100,50,Credit Card,NONE,2,Express,0
O0019763,20250226,C00367,P0067,S010,3,110,0.0415,330,330,240,90,UPI,NONE,5,Standard,0
O0019764,20250811,C01290,P0095,S007,1,140,0,140,140,80,60,UPI,NONE,4,Standard,0
O0019765,20250205,C01356,P0166,S018,2,160,0.0904,320,320,240,80,Net Banking,NEWUSER10,1,Express,0
O0019766,20250201,C01703,P0131,S007,2,320,0.1184,640,640,540,100,UPI,BANK10,3,Standard,0
O0019767,20250819,C00933,P0023,S006,1,29140,0.0432,29140,29140,20870,8270,UPI,NONE,3,Standard,0
O0019768,20251018,C00158,P0050,S026,1,800,0.0747,800,800,500,300,Debit Card,NONE,2,Express,0
O0019769,20251105,C02221,P0168,S028,2,8250,0.0192,16500,16500,9580,6920,Wallet,NONE,2,Express,0
O0019770,20250502,C01066,P0156,S042,3,780,0.0643,2340,2340,1800,540,UPI,BULK5,0,Express,0
O0019771,20251203,C02296,P0077,S027,1,2880,0.0294,2880,2880,1990,890,Credit Card,NONE,3,Standard,0
O0019772,20250716,C01036,P0047,S025,1,630,0.0762,630,630,420,210,Debit Card,BANK10,2,Express,0
O0019773,20250526,C00648,P0150,S027,2,6030,0.1636,12060,12060,9400,2660,UPI,FESTIVE15,2,Express,0
O0019774,20250506,C01161,P0150,S045,2,7170,0.005,14340,14340,9400,4940,UPI,NONE,4,Standard,0
O0019775,20250926,C00240,P0069,S017,2,17600,0.063,35200,35200,27320,7880,UPI,NEWUSER10,8,Standard,0
O0019776,20250516,C01397,P0017,S031,1,70,0.0417,70,70,50,20,UPI,NONE,3,Standard,0
O0019777,20250523,C02478,P0092,S033,1,70,0.0304,70,70,40,30,UPI,NONE,4,Standard,0
O0019778,20250522,C00641,P0112,S008,1,750,0,750,750,560,190,Wallet,NONE,5,Standard,0
O0019779,20250427,C00375,P0124,S038,1,20,0.0117,20,20,10,10,UPI,NONE,4,Standard,0
O0019780,20250526,C00343,P0164,S019,1,120,0.0983,120,120,90,30,Debit Card,BULK5,3,Standard,0
O0019781,20250109,C00434,P0086,S019,2,220,0.0835,440,440,320,120,UPI,NONE,4,Standard,0
O0019782,20251116,C00982,P0164,S011,1,120,0.0845,120,120,90,30,Credit Card,NEWUSER10,4,Standard,0
O0019783,20250402,C00631,P0158,S020,2,300,0.0836,600,600,420,180,UPI,NONE,2,Express,0
O0019784,20250613,C01786,P0008,S027,1,390,0.1764,390,390,360,30,Credit Card,CLEARANCE20,4,Standard,0
O0019785,20250304,C00853,P0097,S041,1,2690,0.0763,2690,2690,1800,890,Cash,NEWUSER10,3,Standard,0
O0019786,20250715,C00908,P0027,S015,1,320,0.1073,320,320,240,80,Credit Card,BULK5,3,Standard,0
O0019787,20250409,C00370,P0004,S028,1,410,0.1279,410,410,290,120,Wallet,BULK5,3,Standard,0
O0019788,20250303,C01434,P0008,S040,1,450,0.0355,450,450,360,90,Credit Card,NONE,4,Standard,0
O0019789,20250416,C00806,P0144,S023,1,480,0,480,480,340,140,Credit Card,NONE,3,Standard,0
O0019790,20251127,C01765,P0156,S009,1,780,0.066,780,780,600,180,Credit Card,NONE,5,Standard,0
O0019791,20251110,C00056,P0089,S034,2,970,0,1940,1940,1400,540,UPI,NONE,2,Express,0
O0019792,20251016,C01607,P0178,S026,2,15520,0.095,31040,31040,24500,6540,Net Banking,NEWUSER10,4,Standard,0
O0019793,20250316,C02003,P0122,S014,1,30,0.0074,30,30,20,10,Credit Card,NONE,7,Standard,0
O0019794,20250826,C01780,P0009,S039,1,2130,0.1471,2130,2130,1460,670,UPI,FESTIVE15,3,Standard,0
O0019795,20251027,C00659,P0059,S002,2,40,0.1063,80,80,40,40,Credit Card,BANK10,1,Express,0
O0019796,20250826,C01742,P0119,S044,2,1750,0.0321,3500,3500,2700,800,Net Banking,NONE,4,Standard,0
O0019797,20251110,C02045,P0126,S032,1,420,0.0908,420,420,320,100,UPI,NONE,1,Express,0
O0019798,20250315,C01318,P0129,S031,2,20,0.0201,40,40,20,20,Credit Card,NONE,6,Standard,0
O0019799,20250619,C01618,P0131,S030,1,340,0.0554,340,340,270,70,Credit Card,NONE,3,Standard,0
O0019800,20250501,C02040,P0112,S045,2,680,0.0974,1360,1360,1120,240,UPI,NEWUSER10,3,Standard,0
O0019801,20250922,C01202,P0180,S020,1,300,0,300,300,220,80,UPI,NONE,3,Standard,0
O0019802,20250216,C00373,P0108,S045,1,500,0.0398,500,500,290,210,UPI,NONE,3,Standard,0
O0019803,20250427,C02431,P0066,S003,1,140,0.0709,140,140,100,40,UPI,NONE,3,Standard,0
O0019804,20250914,C00817,P0034,S042,1,250,0.1339,250,250,180,70,UPI,FESTIVE15,3,Standard,0
O0019805,20250107,C00967,P0040,S043,1,980,0.0708,980,980,700,280,Credit Card,NEWUSER10,3,Standard,0
O0019806,20250404,C01533,P0078,S013,1,3870,0.086,3870,3870,2490,1380,Debit Card,BANK10,4,Standard,0
O0019807,20250917,C00446,P0087,S033,4,27550,0.1414,110200,110200,82200,28000,UPI,BANK10,3,Standard,0
O0019808,20250329,C00867,P0018,S018,1,34010,0.1345,34010,34010,27130,6880,Net Banking,FESTIVE15,8,Standard,0
O0019809,20250810,C01444,P0125,S018,1,50,0.0883,50,50,50,0,UPI,BANK10,3,Standard,0
O0019810,20250527,C01834,P0072,S024,4,16370,0.0144,65480,65480,47320,18160,UPI,NONE,5,Standard,0
O0019811,20250618,C00351,P0087,S010,3,26980,0.1592,80940,80940,61650,19290,Net Banking,BULK5,2,Express,0
O0019812,20250511,C02071,P0124,S011,1,20,0.085,20,20,10,10,Net Banking,NEWUSER10,3,Standard,0
O0019813,20251125,C00693,P0156,S025,2,760,0.0784,1520,1520,1200,320,UPI,BANK10,3,Standard,0
O0019814,20250921,C02284,P0102,S045,2,36100,0.0242,72200,72200,44840,27360,UPI,NONE,6,Standard,0
O0019815,20250923,C02270,P0174,S001,1,660,0.1454,660,660,490,170,Net Banking,FESTIVE15,4,Standard,0
O0019816,20251016,C01779,P0128,S021,1,500,0.0887,500,500,350,150,Wallet,NONE,2,Express,0
O0019817,20250605,C02231,P0177,S021,3,60,0.1942,180,180,180,0,UPI,FESTIVE15,1,Express,0
O0019818,20250207,C00400,P0075,S034,1,30,0.0157,30,30,20,10,Credit Card,NONE,4,Standard,0
O0019819,20250120,C01165,P0023,S045,1,24150,0.2068,24150,24150,20870,3280,UPI,CLEARANCE20,4,Standard,0
O0019820,20250625,C00353,P0044,S026,2,1880,0.2203,3760,3760,3200,560,UPI,CLEARANCE20,5,Standard,0
O0019821,20251116,C01196,P0044,S034,4,2290,0.0477,9160,9160,6400,2760,UPI,NONE,3,Standard,0
O0019822,20250626,C01456,P0061,S007,4,80,0.1625,320,320,280,40,Net Banking,BANK10,4,Standard,0
O0019823,20251226,C01417,P0054,S045,2,560,0,1120,1120,680,440,UPI,NONE,4,Standard,0
O0019824,20250711,C00190,P0091,S043,1,480,0.1413,480,480,370,110,Credit Card,NEWUSER10,2,Express,0
O0019825,20250820,C00211,P0168,S018,2,7720,0.0825,15440,15440,9580,5860,UPI,BANK10,5,Standard,0
O0019826,20250129,C02496,P0021,S033,1,20,0.0951,20,20,10,10,Net Banking,BULK5,1,Express,0
O0019827,20251008,C00633,P0141,S004,3,140,0.0274,420,420,270,150,UPI,NONE,4,Standard,0
O0019828,20251121,C01237,P0103,S027,1,40,0,40,40,30,10,Credit Card,NONE,2,Express,0
O0019829,20250704,C01450,P0022,S044,1,3890,0,3890,3890,2330,1560,Credit Card,NONE,3,Standard,0
O0019830,20251127,C00399,P0144,S007,1,470,0.0109,470,470,340,130,Credit Card,NONE,4,Standard,0
O0019831,20250328,C00803,P0079,S039,2,460,0.0775,920,920,580,340,UPI,NONE,5,Standard,0
O0019832,20250628,C01504,P0120,S044,1,20940,0.2036,20940,20940,16520,4420,Credit Card,FESTIVE15,4,Standard,0
O0019833,20251129,C00534,P0168,S026,1,8070,0.0406,8070,8070,4790,3280,Credit Card,NONE,3,Standard,0
O0019834,20250809,C01982,P0027,S036,1,340,0.0607,340,340,240,100,UPI,NONE,2,Express,0
O0019835,20250909,C01619,P0038,S011,4,10,0,40,40,40,0,UPI,NONE,1,Express,0
O0019836,20250528,C02473,P0034,S021,5,260,0.1149,1300,1300,900,400,Cash,NONE,2,Express,0
O0019837,20250720,C01417,P0100,S034,1,22240,0.04,22240,22240,15370,6870,UPI,NEWUSER10,4,Standard,0
O0019838,20250516,C02001,P0177,S020,2,70,0.0685,140,140,120,20,UPI,NONE,4,Standard,0
O0019839,20250906,C00818,P0125,S001,1,50,0.1644,50,50,50,0,UPI,FESTIVE15,3,Standard,0
O0019840,20250121,C01736,P0106,S037,2,190,0,380,380,260,120,UPI,NONE,3,Standard,0
O0019841,20250706,C02344,P0012,S042,1,90,0.2227,90,90,70,20,UPI,CLEARANCE20,5,Standard,0
O0019842,20251206,C02056,P0061,S027,3,90,0.1202,270,270,210,60,Credit Card,BULK5,4,Standard,0
O0019843,20250122,C01945,P0078,S032,1,4180,0.0115,4180,4180,2490,1690,UPI,NONE,4,Standard,0
O0019844,20250614,C01127,P0089,S007,2,970,0,1940,1940,1400,540,UPI,NONE,1,Express,0
O0019845,20250830,C01491,P0166,S008,2,170,0.0828,340,340,240,100,UPI,NEWUSER10,3,Standard,0
O0019846,20250131,C01482,P0064,S042,2,230,0.1521,460,460,380,80,Credit Card,CLEARANCE20,6,Standard,0
O0019847,20250102,C00524,P0003,S008,1,260,0,260,260,200,60,Debit Card,NONE,4,Standard,0
O0019848,20250302,C00658,P0076,S043,2,170,0.0459,340,340,220,120,Net Banking,NONE,0,Express,0
O0019849,20250322,C01621,P0115,S003,2,930,0,1860,1860,1380,480,UPI,NONE,3,Standard,0
O0019850,20251117,C01592,P0069,S022,1,16970,0.0966,16970,16970,13660,3310,Credit Card,NEWUSER10,5,Standard,0
O0019851,20250226,C01720,P0158,S035,1,260,0.2044,260,260,210,50,Credit Card,CLEARANCE20,3,Standard,0
O0019852,20250822,C01510,P0144,S005,2,460,0.0351,920,920,680,240,UPI,NONE,4,Standard,0
O0019853,20250505,C01454,P0078,S006,1,4230,0.0006,4230,4230,2490,1740,Cash,NONE,7,Standard,0
O0019854,20250715,C01300,P0164,S034,2,120,0.0516,240,240,180,60,UPI,NONE,1,Express,0
O0019855,20251128,C01595,P0047,S024,4,570,0.1576,2280,2280,1680,600,Debit Card,FESTIVE15,1,Express,0
O0019856,20251110,C00906,P0167,S037,1,4760,0.064,4760,4760,3720,1040,Credit Card,BANK10,2,Express,0
O0019857,20250130,C00406,P0131,S017,3,310,0.1258,930,930,810,120,UPI,FESTIVE15,1,Express,0
O0019858,20250202,C01693,P0029,S034,1,280,0.1354,280,280,220,60,Net Banking,BULK5,4,Standard,0
O0019859,20250511,C00838,P0067,S025,1,110,0.0346,110,110,80,30,Net Banking,NONE,4,Standard,0
O0019860,20251023,C01895,P0120,S003,1,26290,0,26290,0,16520,-16520,Debit Card,NONE,3,Standard,1
O0019861,20251005,C02227,P0061,S032,4,100,0.0197,400,400,280,120,Cash,NONE,3,Standard,0
O0019862,20250814,C00979,P0146,S042,2,110,0.0352,220,220,160,60,Cash,NONE,3,Standard,0
O0019863,20251112,C00343,P0047,S010,2,660,0.0327,1320,1320,840,480,UPI,NONE,3,Standard,0
O0019864,20250308,C00003,P0165,S036,3,240,0.0782,720,720,600,120,UPI,BULK5,2,Express,0
O0019865,20250926,C01475,P0173,S010,1,30,0.0259,30,30,20,10,UPI,NONE,3,Standard,0
O0019866,20251220,C02206,P0019,S042,1,130,0.0791,130,130,100,30,Credit Card,NONE,5,Standard,0
O0019867,20251219,C02245,P0135,S016,1,460,0.0738,460,460,280,180,Cash,NONE,4,Standard,0
O0019868,20250917,C02247,P0121,S030,3,580,0.1471,1740,1740,1350,390,Wallet,CLEARANCE20,2,Express,0
O0019869,20250912,C00036,P0025,S043,3,280,0,840,840,480,360,Credit Card,NONE,3,Standard,0
O0019870,20250323,C00136,P0119,S026,1,1550,0.1416,1550,1550,1350,200,UPI,FESTIVE15,0,Express,0
O0019871,20250929,C02418,P0054,S020,2,450,0.1919,900,900,680,220,Debit Card,CLEARANCE20,0,Express,0
O0019872,20250401,C01686,P0146,S023,3,100,0.1112,300,300,240,60,Credit Card,NEWUSER10,3,Standard,0
O0019873,20250604,C02209,P0162,S012,1,220,0.0959,220,220,160,60,Credit Card,NEWUSER10,4,Standard,0
O0019874,20250212,C02451,P0001,S003,1,21800,0,21800,21800,14860,6940,UPI,NONE,4,Standard,0
O0019875,20250421,C01788,P0150,S024,4,6170,0.1447,24680,24680,18800,5880,Credit Card,NEWUSER10,0,Express,0
O0019876,20250128,C01004,P0177,S036,1,70,0.1246,70,70,60,10,UPI,NEWUSER10,7,Standard,0
O0019877,20250618,C01773,P0064,S009,1,230,0.151,230,230,190,40,UPI,FESTIVE15,3,Standard,0
O0019878,20250127,C01567,P0177,S042,1,70,0.1029,70,70,60,10,UPI,NEWUSER10,3,Standard,0
O0019879,20251008,C02170,P0128,S035,1,420,0.2296,420,0,350,-350,UPI,CLEARANCE20,3,Standard,1
O0019880,20250828,C02154,P0103,S030,1,40,0.0935,40,40,30,10,UPI,BANK10,4,Standard,0
O0019881,20250826,C00428,P0019,S015,2,140,0,280,280,200,80,Credit Card,NONE,2,Express,0
O0019882,20250914,C02202,P0090,S033,2,140,0.0669,280,280,200,80,Debit Card,BULK5,1,Express,0
O0019883,20251009,C01750,P0027,S045,2,350,0.0214,700,700,480,220,Net Banking,NONE,7,Standard,0
O0019884,20250904,C01838,P0053,S013,1,3040,0.038,3040,3040,1780,1260,UPI,NONE,4,Standard,0
O0019885,20250818,C00859,P0163,S029,1,20,0.102,20,20,20,0,Wallet,NONE,2,Express,0
O0019886,20250308,C01216,P0021,S019,1,20,0,20,20,10,10,UPI,NONE,3,Standard,0
O0019887,20250925,C02190,P0098,S028,1,150,0.0297,150,150,100,50,Debit Card,NONE,6,Standard,0
O0019888,20250627,C00347,P0177,S012,1,80,0.0493,80,80,60,20,Cash,BANK10,5,Standard,0
O0019889,20250226,C01334,P0025,S014,4,270,0.0202,1080,1080,640,440,UPI,NONE,5,Standard,0
O0019890,20250625,C02418,P0035,S040,3,120,0.0483,360,360,300,60,Credit Card,NONE,2,Express,0
O0019891,20250429,C01915,P0089,S009,5,910,0.0596,4550,4550,3500,1050,Credit Card,NEWUSER10,2,Express,0
O0019892,20250314,C00373,P0090,S038,1,150,0.0271,150,150,100,50,Net Banking,NONE,4,Standard,0
O0019893,20250724,C00418,P0084,S004,2,190,0.2268,380,380,380,0,UPI,CLEARANCE20,4,Standard,0
O0019894,20251123,C01260,P0041,S041,3,6590,0,19770,19770,14220,5550,Debit Card,NONE,6,Standard,0
O0019895,20250107,C00606,P0180,S039,1,250,0.1791,250,250,220,30,UPI,FESTIVE15,2,Express,0
O0019896,20250219,C02204,P0020,S042,1,450,0.0353,450,450,300,150,Credit Card,NONE,4,Standard,0
O0019897,20251129,C02096,P0003,S045,1,230,0.0984,230,230,200,30,Credit Card,NONE,4,Standard,0
O0019898,20250910,C02385,P0045,S043,4,12030,0.0273,48120,48120,33120,15000,Net Banking,NONE,4,Standard,0
O0019899,20250329,C00989,P0134,S010,2,470,0.1088,940,940,720,220,Net Banking,BANK10,5,Standard,0
O0019900,20250515,C00714,P0024,S040,4,30,0.0964,120,120,80,40,Credit Card,NONE,8,Standard,0
O0019901,20250202,C01320,P0137,S045,1,520,0.0255,520,520,380,140,UPI,NONE,5,Standard,0
O0019902,20251104,C00288,P0071,S025,2,620,0.0774,1240,1240,940,300,UPI,NONE,0,Express,0
O0019903,20250831,C01814,P0140,S028,1,310,0.0066,310,310,210,100,Cash,NONE,5,Standard,0
O0019904,20250326,C02175,P0039,S040,1,2840,0.0494,2840,2840,1890,950,Credit Card,NONE,5,Standard,0
O0019905,20250312,C00425,P0140,S036,3,290,0.0754,870,870,630,240,Net Banking,NONE,2,Express,0
